Date,k5_cw30_mp0.15_reg1,k5_cw30_mp0.15_reg0,k5_cw30_mp0.2_reg1,k5_cw30_mp0.2_reg0,k5_cw30_mp0.25_reg1,k5_cw30_mp0.25_reg0,k5_cw60_mp0.15_reg1,k5_cw60_mp0.15_reg0,k5_cw60_mp0.2_reg1,k5_cw60_mp0.2_reg0,k5_cw60_mp0.25_reg1,k5_cw60_mp0.25_reg0,k5_cw90_mp0.15_reg1,k5_cw90_mp0.15_reg0,k5_cw90_mp0.2_reg1,k5_cw90_mp0.2_reg0,k5_cw90_mp0.25_reg1,k5_cw90_mp0.25_reg0,k8_cw30_mp0.15_reg1,k8_cw30_mp0.15_reg0,k8_cw30_mp0.2_reg1,k8_cw30_mp0.2_reg0,k8_cw30_mp0.25_reg1,k8_cw30_mp0.25_reg0,k8_cw60_mp0.15_reg1,k8_cw60_mp0.15_reg0,k8_cw60_mp0.2_reg1,k8_cw60_mp0.2_reg0,k8_cw60_mp0.25_reg1,k8_cw60_mp0.25_reg0,k8_cw90_mp0.15_reg1,k8_cw90_mp0.15_reg0,k8_cw90_mp0.2_reg1,k8_cw90_mp0.2_reg0,k8_cw90_mp0.25_reg1,k8_cw90_mp0.25_reg0,k10_cw30_mp0.15_reg1,k10_cw30_mp0.15_reg0,k10_cw30_mp0.2_reg1,k10_cw30_mp0.2_reg0,k10_cw30_mp0.25_reg1,k10_cw30_mp0.25_reg0,k10_cw60_mp0.15_reg1,k10_cw60_mp0.15_reg0,k10_cw60_mp0.2_reg1,k10_cw60_mp0.2_reg0,k10_cw60_mp0.25_reg1,k10_cw60_mp0.25_reg0,k10_cw90_mp0.15_reg1,k10_cw90_mp0.15_reg0,k10_cw90_mp0.2_reg1,k10_cw90_mp0.2_reg0,k10_cw90_mp0.25_reg1,k10_cw90_mp0.25_reg0,k12_cw30_mp0.15_reg1,k12_cw30_mp0.15_reg0,k12_cw30_mp0.2_reg1,k12_cw30_mp0.2_reg0,k12_cw30_mp0.25_reg1,k12_cw30_mp0.25_reg0,k12_cw60_mp0.15_reg1,k12_cw60_mp0.15_reg0,k12_cw60_mp0.2_reg1,k12_cw60_mp0.2_reg0,k12_cw60_mp0.25_reg1,k12_cw60_mp0.25_reg0,k12_cw90_mp0.15_reg1,k12_cw90_mp0.15_reg0,k12_cw90_mp0.2_reg1,k12_cw90_mp0.2_reg0,k12_cw90_mp0.25_reg1,k12_cw90_mp0.25_reg0,k15_cw30_mp0.15_reg1,k15_cw30_mp0.15_reg0,k15_cw30_mp0.2_reg1,k15_cw30_mp0.2_reg0,k15_cw30_mp0.25_reg1,k15_cw30_mp0.25_reg0,k15_cw60_mp0.15_reg1,k15_cw60_mp0.15_reg0,k15_cw60_mp0.2_reg1,k15_cw60_mp0.2_reg0,k15_cw60_mp0.25_reg1,k15_cw60_mp0.25_reg0,k15_cw90_mp0.15_reg1,k15_cw90_mp0.15_reg0,k15_cw90_mp0.2_reg1,k15_cw90_mp0.2_reg0,k15_cw90_mp0.25_reg1,k15_cw90_mp0.25_reg0,k20_cw30_mp0.15_reg1,k20_cw30_mp0.15_reg0,k20_cw30_mp0.2_reg1,k20_cw30_mp0.2_reg0,k20_cw30_mp0.25_reg1,k20_cw30_mp0.25_reg0,k20_cw60_mp0.15_reg1,k20_cw60_mp0.15_reg0,k20_cw60_mp0.2_reg1,k20_cw60_mp0.2_reg0,k20_cw60_mp0.25_reg1,k20_cw60_mp0.25_reg0,k20_cw90_mp0.15_reg1,k20_cw90_mp0.15_reg0,k20_cw90_mp0.2_reg1,k20_cw90_mp0.2_reg0,k20_cw90_mp0.25_reg1,k20_cw90_mp0.25_reg0
2023-04-21,0.0,-0.00882605934258951,0.0,-0.008642675865399574,0.0,-0.008573440838818613,0.0,-0.008798038409769338,0.0,-0.008614878576989948,0.0,-0.008533151725373167,0.0,-0.008939150170221177,0.0,-0.008732160913793807,0.0,-0.008648423520367765,0.0,-0.002356072354073979,0.0,-0.0021867571227806026,0.0,-0.002099514076358444,0.0,-0.002195657132781137,0.0,-0.002282626065853832,0.0,-0.002280717309241953,0.0,-0.0023258506925586397,0.0,-0.0023550664624281126,0.0,-0.0023550664624280016,0.0,-0.005039607650951239,0.0,-0.004852799268668662,0.0,-0.004852799268668662,0.0,-0.005036841086865418,0.0,-0.0049623024001338445,0.0,-0.0049623024001338445,0.0,-0.00482537846539266,0.0,-0.004790447765884331,0.0,-0.004790447765884331,0.0,-0.005185406251429825,0.0,-0.005185406251429603,0.0,-0.005185406251429603,0.0,-0.0052495969681217725,0.0,-0.0052495969681217725,0.0,-0.0052495969681217725,0.0,-0.005153446556208308,0.0,-0.005153446556208308,0.0,-0.005153446556208308,0.0,-0.0034554953760022045,0.0,-0.0034554953760022045,0.0,-0.0034554953760022045,0.0,-0.0033993144286945665,0.0,-0.0033993144286945665,0.0,-0.0033993144286945665,0.0,-0.003505781163938959,0.0,-0.003505781163938959,0.0,-0.003505781163938959,0.0,-0.002212204248241534,0.0,-0.002212204248241534,0.0,-0.002212204248241534,0.0,-0.00211644407032352,0.0,-0.00211644407032352,0.0,-0.00211644407032352,0.0,-0.0021430220753696494,0.0,-0.0021430220753696494,0.0,-0.0021430220753696494
2023-04-24,0.0,0.0003361872287295231,0.0,-0.00021374424201325848,0.0,-0.0011366774457791662,0.0,-0.00012131025413775198,0.0,-0.0005917132673444181,0.0,-0.0013226950939413396,0.0,0.000180302412451816,0.0,-0.0003390628280359742,0.0,-0.0012255571429345968,0.0,-0.000900176876853731,0.0,-0.0015057187832357988,0.0,-0.001705393454319526,0.0,-0.001038818865657265,0.0,-0.001769516183246722,0.0,-0.0017736547427882332,0.0,-0.0010313310805520892,0.0,-0.0017322184247638983,0.0,-0.0017322184247637873,0.0,-0.001490878415920549,0.0,-0.001739168370222588,0.0,-0.001739168370222699,0.0,-0.0016138908245265648,0.0,-0.0017116465124711322,0.0,-0.0017116465124711322,0.0,-0.0016975461799051406,0.0,-0.0017443800148762012,0.0,-0.0017443800148762012,0.0,0.0031767596657681363,0.0,0.0031767596657685804,0.0,0.0031767596657685804,0.0,0.004066812426160249,0.0,0.004066812426160249,0.0,0.004066812426160249,0.0,0.0034222625880919733,0.0,0.0034222625880919733,0.0,0.0034222625880919733,0.0,0.005130778988836404,0.0,0.005130778988836182,0.0,0.005130778988836182,0.0,0.005986349930510615,0.0,0.005986349930510615,0.0,0.005986349930510615,0.0,0.005311094311686748,0.0,0.005311094311686748,0.0,0.005311094311686748,0.0,0.005731017347913481,0.0,0.005731017347913481,0.0,0.005731017347913481,0.0,0.006521806414482523,0.0,0.006521806414482523,0.0,0.006521806414482523,0.0,0.00602706053929003,0.0,0.00602706053929003,0.0,0.00602706053929003
2023-04-25,0.0,0.001960678023149365,0.0,0.0015885493519518512,0.0,0.0011384765266928554,0.0,0.0018596163579871483,0.0,0.0014970427394851438,0.0,0.0011068208038707006,0.0,0.002131961526338433,0.0,0.0017236675167688897,0.0,0.0012615472082717627,0.0,0.00344408896775672,0.0,0.003041181002580773,0.0,0.002822697185419276,0.0,0.003274573672338521,0.0,0.0028482989932969716,0.0,0.0028437236229976737,0.0,0.0034016963860936666,0.0,0.0032061953018736045,0.0,0.0032061953018736045,0.0,0.004300849852619804,0.0,0.00399490010474568,0.0,0.003994900104745902,0.0,0.00405123558211784,0.0,0.003931845275488177,0.0,0.003931845275488177,0.0,0.0042409831948977406,0.0,0.00418222472923957,0.0,0.00418222472923957,0.0,0.004940709095433871,0.0,0.0049407090954334265,0.0,0.0049407090954334265,0.0,0.004834849699667965,0.0,0.004834849699667965,0.0,0.004834849699667965,0.0,0.005135276932064503,0.0,0.005135276932064503,0.0,0.005135276932064503,0.0,0.006398104799595128,0.0,0.006398104799595128,0.0,0.006398104799595128,0.0,0.006457041645938633,0.0,0.006457041645938633,0.0,0.006457041645938633,0.0,0.006471667469229558,0.0,0.006471667469229558,0.0,0.006471667469229558,0.0,0.005890406631248402,0.0,0.005890406631248402,0.0,0.005890406631248402,0.0,0.005619143356221379,0.0,0.005619143356221379,0.0,0.005619143356221379,0.0,0.005702424089974123,0.0,0.005702424089974123,0.0,0.005702424089974123
2023-04-26,0.0,-0.0011334885070496403,0.0,-0.000835382756786629,0.0,-0.0005781498050310141,0.0,-0.0008623900020057196,0.0,-0.0006119610983245094,0.0,-0.00039836532173620487,0.0,-0.001018260002411231,0.0,-0.0007429685653319584,0.0,-0.0005001643243789378,0.0,-0.00012487745178124676,0.0,-0.0001255549111465193,0.0,-0.00015108722806866925,0.0,7.3654827397184874e-06,0.0,6.522589781932098e-05,0.0,6.459091237487335e-05,0.0,-4.281063745481539e-05,0.0,5.633203568300438e-05,0.0,5.633203568300438e-05,0.0,0.0009020290010304244,0.0,0.0008423478476904389,0.0,0.0008423478476902169,0.0,0.0009124443686490125,0.0,0.0008885043693240835,0.0,0.0008885043693240835,0.0,0.0009066626162748115,0.0,0.0008951162939394575,0.0,0.0008951162939394575,0.0,0.0027153175671323915,0.0,0.0027153175671326135,0.0,0.0027153175671326135,0.0,0.0030450891523221557,0.0,0.0030450891523221557,0.0,0.0030450891523221557,0.0,0.0028508202326424925,0.0,0.0028508202326424925,0.0,0.0028508202326424925,0.0,0.0017191356496111254,0.0,0.0017191356496115695,0.0,0.0017191356496115695,0.0,0.0018530928348103881,0.0,0.0018530928348103881,0.0,0.0018530928348103881,0.0,0.001968137046534091,0.0,0.001968137046534091,0.0,0.001968137046534091,0.0,0.0035967639262106665,0.0,0.0035967639262106665,0.0,0.0035967639262106665,0.0,0.003965440275452314,0.0,0.003965440275452314,0.0,0.003965440275452314,0.0,0.003943719648976218,0.0,0.003943719648976218,0.0,0.003943719648976218
2023-04-27,0.0,0.005290596258173519,0.0,0.005850054783794079,0.0,0.005989131994873942,0.0,0.00572340947344796,0.0,0.006209225661200302,0.0,0.006363907361939258,0.0,0.005405808694285419,0.0,0.005943153940980217,0.0,0.006078425733452075,0.0,0.0061682164878889,0.0,0.006191762373409793,0.0,0.006224401130372481,0.0,0.006421791936115806,0.0,0.00639497524790178,0.0,0.006395576886127907,0.0,0.006252684205773962,0.0,0.006184188615962594,0.0,0.006184188615962594,0.0,0.006106084455535399,0.0,0.006148860024962177,0.0,0.006148860024962399,0.0,0.006298348530483944,0.0,0.006313335932293551,0.0,0.006313335932293551,0.0,0.006119728567486105,0.0,0.0061279151795010645,0.0,0.0061279151795010645,0.0,0.007559173306429301,0.0,0.007559173306429301,0.0,0.007559173306429301,0.0,0.007727293516723188,0.0,0.007727293516723188,0.0,0.007727293516723188,0.0,0.00761391875990669,0.0,0.00761391875990669,0.0,0.00761391875990669,0.0,0.006980223439835065,0.0,0.006980223439834843,0.0,0.006980223439834843,0.0,0.007070387548240742,0.0,0.007070387548240742,0.0,0.007070387548240742,0.0,0.0070211626015066475,0.0,0.0070211626015066475,0.0,0.0070211626015066475,0.0,0.006698897489251898,0.0,0.006698897489251898,0.0,0.006698897489251898,0.0,0.0065626144527135555,0.0,0.0065626144527135555,0.0,0.0065626144527135555,0.0,0.0067317965235733634,0.0,0.0067317965235733634,0.0,0.0067317965235733634
2023-04-28,0.0,0.009053561283069556,0.0,0.0075055040096616565,0.0,0.007120153911601923,0.0,0.008074042139590398,0.0,0.006684808544516585,0.0,0.006230806096924724,0.0,0.009023685885288346,0.0,0.00747800153179079,0.0,0.007071614426398476,0.0,0.010279723492787385,0.0,0.010333549314474721,0.0,0.010307577929405065,0.0,0.009735001425480228,0.0,0.009760118433555842,0.0,0.009759833216861358,0.0,0.010189566153507412,0.0,0.010347196233045919,0.0,0.010347196233045919,0.0,0.009826378220044951,0.0,0.009808046682618698,0.0,0.009808046682618476,0.0,0.009302862206008511,0.0,0.00930123907567193,0.0,0.00930123907567193,0.0,0.00988109176593599,0.0,0.009877265748373665,0.0,0.009877265748373665,0.0,0.010791089178429969,0.0,0.010791089178429525,0.0,0.010791089178429525,0.0,0.010444055108785433,0.0,0.010444055108785433,0.0,0.010444055108785433,0.0,0.010894424003139225,0.0,0.010894424003139225,0.0,0.010894424003139225,0.0,0.007567699009736861,0.0,0.007567699009736861,0.0,0.007567699009736861,0.0,0.006897101850451781,0.0,0.006897101850451781,0.0,0.006897101850451781,0.0,0.008031517685505918,0.0,0.008031517685505918,0.0,0.008031517685505918,0.0,0.007128259760204703,0.0,0.007128259760204703,0.0,0.007128259760204703,0.0,0.006693891165821864,0.0,0.006693891165821864,0.0,0.006693891165821864,0.0,0.007519040657451237,0.0,0.007519040657451237,0.0,0.007519040657451237
2023-05-02,0.0,0.006321045459838581,0.0,0.006755864302280035,0.0,0.006633229524660278,0.0,0.006587828257006212,0.0,0.006980500829069536,0.0,0.0069378928540997364,0.0,0.006318288385055881,0.0,0.00675483995910553,0.0,0.006647614789168088,0.0,0.005097640238111545,0.0,0.004198014276956874,0.0,0.0037806277364107466,0.0,0.005333579676787048,0.0,0.004684102988412819,0.0,0.0046749581276575025,0.0,0.0051386110351197,0.0,0.004653098581929749,0.0,0.004653098581929749,0.0,0.0074676267958577736,0.0,0.006861255296830127,0.0,0.006861255296830127,0.0,0.007798751416381311,0.0,0.007552996648952037,0.0,0.007552996648952037,0.0,0.0073882313896558305,0.0,0.007271595489713345,0.0,0.007271595489713345,0.0,0.006803492068759853,0.0,0.006803492068760297,0.0,0.006803492068760297,0.0,0.007645033969289727,0.0,0.007645033969289727,0.0,0.007645033969289727,0.0,0.0071191864592052845,0.0,0.0071191864592052845,0.0,0.0071191864592052845,0.0,0.006248957808586919,0.0,0.006248957808586919,0.0,0.006248957808586919,0.0,0.006869997983262044,0.0,0.006869997983262044,0.0,0.006869997983262044,0.0,0.006520994687343018,0.0,0.006520994687343018,0.0,0.006520994687343018,0.0,0.00636584688292996,0.0,0.00636584688292996,0.0,0.00636584688292996,0.0,0.006910760253715509,0.0,0.006910760253715509,0.0,0.006910760253715509,0.0,0.006606675939485385,0.0,0.006606675939485385,0.0,0.006606675939485385
2023-05-03,-0.0006000000000000449,-0.010684704317409421,-0.0005999999999999339,-0.009674435843063933,-0.0006000000000000449,-0.009033007142483451,-0.0005999999999999339,-0.010188765367477925,-0.0005999999999999339,-0.009249915020720367,-0.0006000000000000449,-0.008623018806253602,-0.0006000000000000449,-0.010841830193220603,-0.0006000000000000449,-0.009796827724384172,-0.0005999999999999339,-0.00911650023248578,-0.0005999999999999339,-0.00431632812848326,-0.0006000000000000449,-0.004512101771144028,-0.0005999999999999339,-0.00464648105258092,-0.0005999999999999339,-0.0038806824071507817,-0.0005999999999999339,-0.003988018422381168,-0.0005999999999999339,-0.003991031909279963,-0.0006000000000000449,-0.00420789893188056,-0.0005999999999999339,-0.0041409603740596435,-0.0006000000000000449,-0.004140960374059421,-0.0005999999999999339,-0.004300574907367238,-0.0006000000000000449,-0.004467480890099851,-0.0006000000000000449,-0.004467480890099851,-0.0005999999999999339,-0.003895649760325859,-0.0005999999999999339,-0.003964701116487723,-0.0005999999999999339,-0.003964701116487723,-0.0006000000000000449,-0.004027123487384432,-0.0005999999999999339,-0.004059827022647511,-0.0005999999999999339,-0.004059827022647511,-0.0005999999999999339,-0.00474490720095444,-0.0005999999999999339,-0.00474490720095444,-0.0005999999999999339,-0.00474490720095444,-0.0006000000000000449,-0.0042155439420654695,-0.0006000000000000449,-0.0042155439420654695,-0.0006000000000000449,-0.0042155439420654695,-0.0005999999999999339,-0.0044358862368821805,-0.0005999999999999339,-0.0044358862368821805,-0.0005999999999999339,-0.0044358862368821805,-0.0005999999999999339,-0.0051990663543762805,-0.0006000000000000449,-0.0051990663543763915,-0.0006000000000000449,-0.0051990663543763915,-0.0006000000000000449,-0.0047624636789855845,-0.0006000000000000449,-0.0047624636789855845,-0.0006000000000000449,-0.0047624636789855845,-0.0005999999999999339,-0.004972735789687599,-0.0005999999999999339,-0.004972735789687599,-0.0005999999999999339,-0.004972735789687599,-0.0006000000000000449,-0.005294291650012939,-0.0006000000000000449,-0.005294291650012939,-0.0006000000000000449,-0.005294291650012939,-0.0006000000000000449,-0.004818824543898592,-0.0006000000000000449,-0.004818824543898592,-0.0006000000000000449,-0.004818824543898592,-0.0005999999999999339,-0.0050646420159167205,-0.0005999999999999339,-0.0050646420159167205,-0.0005999999999999339,-0.0050646420159167205
2023-05-04,0.003964797988375679,0.003966228906953084,0.00428405852789604,0.004285535603228308,0.0044837122893104375,0.004485205538563575,0.003964797988375679,0.0039662289190853794,0.004328978361237024,0.004330464553926605,0.004299802783869211,0.004301125441648734,0.003964797988375901,0.003966228905121438,0.004280424883328138,0.004281899904433173,0.004294043830034511,0.004295387951706919,0.004231808061769593,0.004232786026936219,0.0040296657334424335,0.004030669140734577,0.0040296657334422115,0.004030684995032896,0.0033330742797432755,0.003333857379187233,0.0032328038622242428,0.003233520769710063,0.0032328038622242428,0.0032335207697675727,0.0034216097551995617,0.003422386717695902,0.0033850758997220343,0.003385799954908064,0.00338507589972159,0.003385799954908064,0.004707121952529425,0.00470761506029449,0.004707121952529647,0.004707633287677204,0.004707121952529647,0.004707633287677204,0.004191512428770139,0.004191822229260511,0.004191512428770361,0.0041918222314079046,0.004191512428770361,0.0041918222314079046,0.0043149177799663985,0.004315229256277808,0.0043149177799666205,0.0043152292573738205,0.0043149177799666205,0.0043152292573738205,0.005439554623974052,0.005440665176967174,0.005439554623974274,0.005440665176967174,0.005439554623974274,0.005440665176967174,0.005032679119946426,0.005033574009390751,0.005032679119946426,0.005033574009390751,0.005032679119946426,0.005033574009390751,0.0052313935993166805,0.00523230627497262,0.0052313935993166805,0.00523230627497262,0.0052313935993166805,0.00523230627497262,0.0066831939578591015,0.0066846410894216834,0.0066831939578591015,0.0066846410894216834,0.0066831939578591015,0.0066846410894216834,0.00638127841719438,0.0063825315981271835,0.00638127841719438,0.0063825315981271835,0.00638127841719438,0.0063825315981271835,0.00652739857752449,0.006528707527263533,0.00652739857752449,0.006528707527263533,0.00652739857752449,0.006528707527263533,0.0079197852362356,0.00792013838251715,0.0079197852362356,0.00792013838251715,0.0079197852362356,0.00792013838251715,0.007590355485263212,0.007590413763275405,0.007590355485263212,0.007590413763275405,0.007590355485263212,0.007590413763275405,0.007683401902534914,0.007683545498935462,0.007683401902534914,0.007683545498935462,0.007683401902534914,0.007683545498935462
2023-05-05,0.005013268724217923,0.005015070894143214,0.00512307731783479,0.005124836136040756,0.005279736962091386,0.005281487466911372,0.005013268724217923,0.00501507090942277,0.005121955254983046,0.005123706104616099,0.0055524286160726355,0.005554129277997033,0.005013268724217923,0.005015070891835949,0.005129737479290464,0.005131497634068394,0.005523258250142993,0.005524979746041048,0.0019536644262350134,0.001954114012461261,0.0014398543172895462,0.0014402114090295015,0.0014398543172895462,0.0014402170512384238,0.0024863681415552286,0.00248695036794766,0.0027985459869785956,0.0027991645930416365,0.0027985459869788176,0.0027991645930918185,0.00240524305934553,0.0024057873674050434,0.002649174364827145,0.0026497391013182714,0.002649174364827145,0.0026497391013180494,-0.00030416691299817167,-0.0003041986275564845,-0.00030416691299806065,-0.00030419979986207046,-0.00030416691299806065,-0.0003041997998621815,0.0004251352767419281,0.00042516656791202756,0.0004251352767419281,0.00042516656812896514,0.0004251352767419281,0.00042516656812896514,0.0002512342295519776,0.00025125228720312975,0.00025123422955175556,0.0002512522872666345,0.00025123422955175556,0.0002512522872666345,0.002288944248378666,0.0022894090361711417,0.002288944248378666,0.0022894090361713637,0.002288944248378666,0.0022894090361713637,0.002984720831750387,0.0029852489039332575,0.002984720831750387,0.0029852489039332575,0.002984720831750387,0.0029852489039332575,0.0027435508269433306,0.002744026978975578,0.0027435508269433306,0.002744026978975578,0.0027435508269433306,0.002744026978975578,0.0011779634953674734,0.0011782168695375628,0.0011779634953670293,0.0011782168695377848,0.0011779634953670293,0.0011782168695377848,0.001548279591858659,0.0015485817208387154,0.001548279591858659,0.0015485817208387154,0.001548279591858659,0.0015485817208387154,0.0015152998543794816,0.0015156017489159623,0.0015152998543794816,0.0015156017489159623,0.0015152998543794816,0.0015156017489159623,-0.00416213617918737,-0.004162320312088519,-0.00416213617918737,-0.004162320312088519,-0.00416213617918737,-0.004162320312088519,-0.0038400839529939557,-0.0038401132146773653,-0.0038400839529939557,-0.0038401132146773653,-0.0038400839529939557,-0.0038401132146773653,-0.003899193418033353,-0.0038992657350689353,-0.003899193418033353,-0.0038992657350689353,-0.003899193418033353,-0.0038992657350689353
2023-05-08,0.013231707290247252,0.01323644008928393,0.013154646299192274,0.01315913943156044,0.012979149060730721,0.012983429709151784,0.013231707290247474,0.013236440129410498,0.013172999013010056,0.013177479015058058,0.013143575855296685,0.013147579385293762,0.013231707290247252,0.013236440083224776,0.013141586512385395,0.013146072733081438,0.013073485003957996,0.013077537374515336,0.011839697750092082,0.011842417041882936,0.011980119282410273,0.01198308614456045,0.011980119282410273,0.01198313302228704,0.012725844838761713,0.012728817424237704,0.012748437596286522,0.012751247715363734,0.012748437596286522,0.01275124771559022,0.012591621803705433,0.012594464457041488,0.012609962714610123,0.012612643733441509,0.012609962714610123,0.012612643733441509,0.011393042552660937,0.011394230832006302,0.011393042552660715,0.011394274755898604,0.011393042552660715,0.011394274755898604,0.012034429289006665,0.012035314680923337,0.012034429289006665,0.012035314687061094,0.012034429289006665,0.012035314687061094,0.012077957358198166,0.01207882525250259,0.012077957358198166,0.012078825255555925,0.012077957358198166,0.012078825255555925,0.010771050458477704,0.010773232607557803,0.010771050458477927,0.01077323260755736,0.010771050458477927,0.01077323260755736,0.011274759349381824,0.011276748200663711,0.011274759349381824,0.011276748200663711,0.011274759349381824,0.011276748200663711,0.01125170106539608,0.011253648490364698,0.01125170106539608,0.011253648490364698,0.01125170106539608,0.011253648490364698,0.010403342424230244,0.0104055774987597,0.010403342424230688,0.010405577498759477,0.010403342424230688,0.010405577498759477,0.010958464324381412,0.010960599436438567,0.010958464324381412,0.010960599436438567,0.010958464324381412,0.010960599436438567,0.010945252329531474,0.010947429661911423,0.010945252329531474,0.010947429661911423,0.010945252329531474,0.010947429661911423,0.010039521451551847,0.0100399674563878,0.010039521451551847,0.0100399674563878,0.010039521451551847,0.0100399674563878,0.01037159596916104,0.010371675306043215,0.01037159596916104,0.010371675306043215,0.01037159596916104,0.010371675306043215,0.010277305545044912,0.010277496900939376,0.010277305545044912,0.010277496900939376,0.010277305545044912,0.010277496900939376
2023-05-09,0.0034854272939579545,0.0034866576970287166,0.003966134541732558,0.003967471629186647,0.004214868879286238,0.004216241166657975,0.0034854272939579545,0.0034866577074605942,0.0040060211822714464,0.004007365869459045,0.004155840586482329,0.004157090027387067,0.0034854272939579545,0.003486657695453532,0.003973900652287199,0.0039752396436525395,0.004120831581875262,0.004122092421814827,0.004094704659118209,0.004095634106690227,0.004285264095593044,0.0042863127697461145,0.004285264095592822,0.0042863293392096935,0.0038278643763307585,0.0038287472754865437,0.0037603663488996464,0.003761184804512707,0.0037603663488996464,0.0037611848045788765,0.0038482015724858876,0.0038490595274534023,0.0038587789919986015,0.003859589192712898,0.0038587789919988236,0.00385958919271312,0.0028022474466904423,0.00280253642472883,0.0028022474466904423,0.0028025471065813434,0.0028022474466904423,0.0028025471065815655,0.0022013368897810803,0.002201496919594037,0.0022013368897813024,0.002201496920703372,0.0022013368897813024,0.002201496920703372,0.0023757896562566216,0.002375958337578199,0.0023757896562566216,0.002375958338171724,0.0023757896562566216,0.002375958338171724,0.0025083651122532746,0.002508867875331111,0.0025083651122530526,0.002508867875331111,0.0025083651122530526,0.002508867875331111,0.002006290632273533,0.002006640592631559,0.002006290632273533,0.002006640592631559,0.002006290632273533,0.002006640592631559,0.002199728471888873,0.002200104960222049,0.002199728471888873,0.002200104960222049,0.002199728471888873,0.002200104960222049,0.0008262594995043226,0.0008264351865931996,0.0008262594995041006,0.0008264351865931996,0.0008262594995041006,0.0008264351865931996,0.00050066844478458,0.0005007649358197419,0.00050066844478458,0.0005007649358197419,0.00050066844478458,0.0005007649358197419,0.0006136259694298207,0.000613746715807828,0.0006136259694298207,0.000613746715807828,0.0006136259694298207,0.000613746715807828,-0.0007742671050851024,-0.0007743011599219418,-0.0007742671050851024,-0.0007743011599219418,-0.0007742671050851024,-0.0007743011599219418,-0.0009291085004611288,-0.0009291155346625724,-0.0009291085004611288,-0.0009291155346625724,-0.0009291085004611288,-0.0009291155346625724,-0.0008843718388570343,-0.0008843881377009755,-0.0008843718388570343,-0.0008843881377009755,-0.0008843718388570343,-0.0008843881377009755
2023-05-10,0.005065903051159948,0.005067685169954039,0.004830306842003251,0.004831928829302834,0.004719937536080243,0.004721467812931257,0.005065903051159948,0.0050676851850635085,0.004795230808996465,0.004796833982928295,0.00477743971262834,0.004778870089226173,0.005065903051159948,0.005067685167672753,0.004833921219045578,0.004835543542088594,0.004804652238148854,0.0048061162700114846,0.0036129854989537247,0.00361380225706176,0.00358439741259331,0.0035852708294779045,0.003584397412593532,0.0035852846297930174,0.0038579677478400853,0.0038588541963691103,0.00388632903992292,0.0038871717421544716,0.003886329039923142,0.0038871717422226393,0.0038611476379288856,0.0038620051784916676,0.0038969641010004885,0.003897779173329674,0.0038969641010000444,0.003897779173329452,0.002902605327568697,0.002902903818349234,0.002902605327568697,0.0029029148518293635,0.002902605327568919,0.0029029148518293635,0.0030128286396791104,0.003013047181103845,0.0030128286396791104,0.0030130471826188554,0.0030128286396791104,0.0030130471826188554,0.003007516052780712,0.0030077290805994306,0.003007516052780934,0.003007729081348831,0.003007516052780934,0.003007729081348831,0.0028910775650698994,0.0028916555867728455,0.0028910775650698994,0.0028916555867726235,0.0028910775650698994,0.0028916555867726235,0.0029806183291454236,0.0029811372017898297,0.0029806183291454236,0.0029811372017898297,0.0029806183291454236,0.0029811372017898297,0.0029686997542051063,0.0029692067382356413,0.0029686997542051063,0.0029692067382356413,0.0029686997542051063,0.0029692067382356413,0.0026557806834430764,0.0026563449142835704,0.0026557806834430764,0.0026563449142837925,0.0026557806834430764,0.0026563449142837925,0.002783166370151857,0.002783702485805728,0.002783166370151857,0.002783702485805728,0.002783166370151857,0.002783702485805728,0.0028095913552532714,0.0028101438740706364,0.0028095913552532714,0.0028101438740706364,0.0028095913552532714,0.0028101438740706364,0.002354428111238205,0.002354531747045918,0.002354428111238205,0.002354531747045918,0.002354428111238205,0.002354531747045918,0.0024534178364234993,0.0024534364283157473,0.0024534178364234993,0.0024534364283157473,0.0024534178364234993,0.0024534364283157473,0.0024558534231431395,0.0024558987242269126,0.0024558534231431395,0.0024558987242269126,0.0024558534231431395,0.0024558987242269126
