Date,AXISBANK,ITC,NTPC,RELIANCE,SBILIFE,TCS
2025-02-06,0.0,0.0,0.0,0.3653475193311722,0.3204873874616459,0.3147547065779466
2025-02-07,0.0,0.0,0.0,0.3636840850080661,0.3240571008949881,0.312852623775719
2025-02-10,0.0,0.0,0.0,0.3629031269108164,0.3216740526484996,0.3160215230315755
2025-02-11,0.0,0.0,0.0,0.3638923658593625,0.32085903732593196,0.31585807122110565
2025-02-12,0.0,0.0,0.0,0.35812892219952686,0.3280152376405108,0.31446468433676394
2025-02-13,0.0,0.0,0.0,0.3577002224491587,0.33188533014971106,0.3110227877988182
2025-02-14,0.0,0.0,0.0,0.3576224961444151,0.3303612957755618,0.3126238417022435
2025-02-17,0.0,0.0,0.0,0.3590587009074636,0.33203440249246785,0.3095131602763168
2025-02-18,0.0,0.0,0.0,0.36011483743033545,0.33268352748325314,0.3078094339094858
2025-02-19,0.0,0.0,0.0,0.3630487996953846,0.3348906045309028,0.30267232318958803
2025-02-20,0.0,0.0,0.0,0.36470884924917957,0.3335912082556054,0.30231170092554466
2025-02-21,0.0,0.0,0.0,0.36150159508273133,0.33774531294025095,0.3013618651938495
2025-02-24,0.0,0.0,0.0,0.3628693068308181,0.3407790388739825,0.29696957332254564
2025-02-25,0.0,0.0,0.0,0.36344406308939176,0.34089314686679567,0.29628711088476567
2025-02-27,0.0,0.0,0.0,0.36471362606836616,0.34074175533101037,0.2951695113532177
2025-02-28,0.0,0.0,0.0,0.37067158842860815,0.3390258923283262,0.2909413246994253
2025-03-03,0.0,0.0,0.0,0.366639363272863,0.3383136149832896,0.2956944419332665
2025-03-04,0.0,0.2804940258044004,0.20449686819965246,0.0,0.2639453472308707,0.2516461378126352
2025-03-05,0.0,0.2816399869494835,0.2081043545113229,0.0,0.2634682471238007,0.24735744438914625
2025-03-06,0.0,0.2787934181976554,0.2130478476450581,0.0,0.2604974709249003,0.2482246306929478
2025-03-07,0.0,0.2795483776767919,0.20927431510517386,0.0,0.2610722896152383,0.250672428133487
2025-03-10,0.0,0.28013545447639066,0.20904902071334766,0.0,0.2623609331932037,0.24902164941691587
2025-03-11,0.0,0.2809657513205609,0.20962036725763739,0.0,0.2619545500375678,0.2480263897045351
2025-03-12,0.0,0.285861757076639,0.2099713976402571,0.0,0.2609843236832144,0.2437507875943222
2025-03-13,0.0,0.2865176552495513,0.2117484330591401,0.0,0.25744811556102715,0.24485584982467815
2025-03-17,0.0,0.2822252921374508,0.21051374193642555,0.0,0.2651428196234006,0.24268530323696372
2025-03-18,0.0,0.28279587509672494,0.21034639756983503,0.0,0.26493204878821536,0.2424923846275777
2025-03-19,0.0,0.2755134570105663,0.21405810857656166,0.0,0.2712358906271321,0.23975294385027954
2025-03-20,0.0,0.27396913578712717,0.21266401595303822,0.0,0.2715521934828195,0.24237067205450172
2025-03-21,0.0,0.27052218941572487,0.21500475978425376,0.0,0.2756426116345824,0.2393772948928868
2025-03-24,0.0,0.268527077389855,0.22002413600060702,0.0,0.27413361520532453,0.2378509263739696
2025-03-25,0.0,0.268084758598299,0.22025134956447145,0.0,0.27221407736049913,0.23998612270758896
2025-03-26,0.0,0.270048033912407,0.21571716805948357,0.0,0.27304013696309626,0.2417381460593807
