Date,equity
2019-10-17,1154934.765423794
2019-10-18,1169417.451165712
2019-10-22,1185142.45993343
2019-10-23,1185419.5435138317
2019-10-24,1184346.70136438
2019-10-25,1186960.8066884398
2019-10-27,1192021.3526764722
2019-10-29,1220355.4065935826
2019-10-30,1232752.2722218363
2019-10-31,1228325.8929465918
2019-11-01,1226744.7280594988
2019-11-04,1222934.6605067835
2019-11-05,1216839.3974280623
2019-11-06,1215089.8502317604
2019-11-07,1219909.6038301715
2019-11-08,1201707.1466270266
2019-11-11,1196904.8776320075
2019-11-13,1203587.2752222344
2019-11-14,1208092.6161793242
2019-11-15,1203455.905362819
2019-11-18,1201133.2684302009
2019-11-19,1196690.905848373
2019-11-20,1203458.0897509921
2019-11-21,1190896.0484104808
2019-11-22,1194789.764716186
2019-11-25,1206433.7126210167
2019-11-26,1202470.8478507132
2019-11-27,1199266.86298305
2019-11-28,1206388.659282476
2019-11-29,1195756.0068692113
2019-12-02,1192933.4548643027
2019-12-03,1193650.7681742655
2019-12-04,1196294.664268547
2019-12-05,1198011.64685867
2019-12-06,1189677.5625262237
2019-12-09,1183642.099484742
2019-12-10,1165424.2324012786
2019-12-11,1178818.691948955
2019-12-12,1181040.7993382446
2019-12-13,1203452.6158897073
2019-12-16,1199341.7948991244
2019-12-17,1207166.3209334672
2019-12-18,1207364.1463856276
2019-12-19,1218003.532066981
2019-12-20,1218577.284820114
2019-12-23,1215664.3519687126
2019-12-24,1210777.1813597756
2019-12-26,1204135.0340424418
2019-12-27,1213989.3360057725
2019-12-30,1209095.8611820603
2019-12-31,1204099.713529575
2020-01-01,1210370.8335231792
2020-01-02,1214570.2833407389
2020-01-03,1211747.5397144046
2020-01-06,1199810.6041543144
2020-01-07,1207369.816333911
2020-01-08,1208784.5938072724
2020-01-09,1214956.2983886588
2020-01-10,1217631.5469107437
2020-01-13,1217875.836516298
2020-01-14,1226217.0213125912
2020-01-15,1228961.3961505396
2020-01-16,1224494.424594244
2020-01-17,1227190.952821407
2020-01-20,1206431.7207939336
2020-01-21,1197561.2344258912
2020-01-22,1192708.9534155428
2020-01-23,1196615.6614706877
2020-01-24,1204245.6011540361
2020-01-27,1194437.6487961402
2020-01-28,1184402.0643461794
2020-01-29,1193284.217071562
2020-01-30,1182347.6584971552
2020-01-31,1170885.8601272826
2020-02-03,1119603.8962838284
2020-02-04,1136587.4055063778
2020-02-05,1144538.7083967193
2020-02-06,1148221.34904608
2020-02-07,1160452.61734173
2020-02-10,1156214.0960756608
2020-02-11,1164822.964277069
2020-02-12,1168994.1996655255
2020-02-13,1164534.6860653202
2020-02-14,1152033.4931606029
2020-02-17,1146431.7226437482
2020-02-18,1143180.1301898835
2020-02-19,1159481.483763696
2020-02-20,1151928.4299421876
2020-02-24,1128539.4149798735
2020-02-25,1125711.2785254118
2020-02-26,1113168.460518887
2020-02-27,1114389.2762951024
2020-02-28,1079722.7673389434
2020-03-02,1069015.962343457
2020-03-03,1084832.078396221
2020-03-04,1076815.1227808755
